MCoV-15968	33.53
MCoV-16871	33.62
MCoV-16822	33.65
MCoV-15915	33.79
MCoV-15855	34.04
MCoV-16931	34.11
MCoV-16830	34.12
MCoV-15902	34.13
MCoV-16018	34.2
MCoV-15984	34.21
MCoV-15975	34.21
MCoV-16942	34.22
MCoV-15993	34.31
MCoV-15980	34.42
MCoV-16959	34.47
MCoV-15815	34.47
MCoV-17021	34.53
MCoV-16892	34.55
MCoV-16926	34.55
MCoV-16970	34.65
MCoV-15971	34.79
MCoV-16919	34.86
MCoV-16895	34.96
MCoV-15947	35.05
MCoV-15859	35.14
MCoV-15910	35.26
MCoV-16005	35.29
MCoV-16844	35.31
MCoV-15874	35.71
MCoV-15828	35.77
MCoV-15931	35.85
MCoV-15898	35.88
MCoV-15976	35.88
MCoV-43720	35.88
MCoV-16012	35.88
MCoV-15871	35.93
MCoV-15851	36.04
MCoV-15829	36.1
MCoV-15840	36.12
MCoV-16978	36.45
MCoV-15839	36.56
MCoV-15957	36.7
MCoV-15862	36.74
MCoV-15803	36.82
MCoV-15989	36.91
MCoV-16928	36.98
MCoV-15891	36.99
MCoV-15918	37.08
MCoV-15884	37.28
MCoV-15983	37.32
MCoV-15960	37.35
MCoV-16002	37.47
MCoV-15932	37.48
MCoV-15929	37.49
MCoV-15954	37.5
MCoV-16884	37.54
MCoV-15845	37.63
MCoV-15914	37.7
MCoV-16837	37.79
MCoV-16946	37.99
MCoV-15905	38
MCoV-16015	38.05
MCoV-15836	38.11
MCoV-15930	38.18
MCoV-15825	38.19
MCoV-15876	38.21
MCoV-15792	38.45
MCoV-15879	38.55
MCoV-15961	38.7
MCoV-15872	38.89
MCoV-15994	38.89
MCoV-15923	38.91
MCoV-15834	38.99
MCoV-15906	39
MCoV-15904	39.02
MCoV-15852	39.12
MCoV-15885	39.36
MCoV-15985	39.63
MCoV-15756	39.95
MCoV-17044	39.99
MCoV-15850	40.29
MCoV-15965	40.52
MCoV-15833	40.52
MCoV-16933	40.61
MCoV-15998	40.62
MCoV-15996	40.72
MCoV-16017	40.83
MCoV-15837	40.88
MCoV-15880	40.99
MCoV-15889	40.99
MCoV-15909	40.99
MCoV-16007	40.99
MCoV-16994	15.42
MCoV-17119	16.79
MCoV-17082	17.25
MCoV-17107	19.2
MCoV-17078	19.25
